time,electricity,irradiance_direct,irradiance_diffuse,temperature
2013/01/01 00:00:00,2.872,0.794,0.167,29.316
2013/01/01 01:00:00,3.086,0.891,0.175,31.376
2013/01/01 02:00:00,3.127,0.917,0.178,32.812
2013/01/01 03:00:00,2.999,0.868,0.176,33.744
2013/01/01 04:00:00,2.704,0.753,0.168,34.124
2013/01/01 05:00:00,2.234,0.579,0.156,33.922
2013/01/01 06:00:00,1.6,0.369,0.139,33.151
2013/01/01 07:00:00,0.861,0.157,0.114,31.778
2013/01/01 08:00:00,0.209,0,0.077,29.68
2013/01/01 09:00:00,0.011,0,0.011,26.67
2013/01/01 10:00:00,0,0,0,23.759
2013/01/01 11:00:00,0,0,0,20.975
2013/01/01 12:00:00,0,0,0,18.748
2013/01/01 13:00:00,0,0,0,17.235
2013/01/01 14:00:00,0,0,0,16.203
2013/01/01 15:00:00,0,0,0,15.461
2013/01/01 16:00:00,0,0,0,14.877
2013/01/01 17:00:00,0,0,0,14.225
2013/01/01 18:00:00,0,0,0,13.528
2013/01/01 19:00:00,0.045,0,0.023,13.24
2013/01/01 20:00:00,0.333,0.017,0.09,14.4
2013/01/01 21:00:00,1.117,0.206,0.119,16.343
2013/01/01 22:00:00,1.912,0.432,0.137,18.763
2013/01/01 23:00:00,2.518,0.626,0.158,21.362
2013/01/02 00:00:00,2.876,0.741,0.189,23.835
2013/01/02 01:00:00,2.844,0.666,0.262,25.692
2013/01/02 02:00:00,2.845,0.661,0.276,27.221
2013/01/02 03:00:00,3.015,0.822,0.195,28.765
2013/01/02 04:00:00,2.754,0.74,0.176,29.631
2013/01/02 05:00:00,2.273,0.568,0.163,29.635
2013/01/02 06:00:00,1.628,0.36,0.145,28.828
2013/01/02 07:00:00,0.881,0.152,0.12,27.298
2013/01/02 08:00:00,0.221,0,0.079,25.178
2013/01/02 09:00:00,0.011,0,0.011,22.545
2013/01/02 10:00:00,0,0,0,20.545
2013/01/02 11:00:00,0,0,0,19.128
2013/01/02 12:00:00,0,0,0,17.976
2013/01/02 13:00:00,0,0,0,17.084
2013/01/02 14:00:00,0,0,0,16.347
2013/01/02 15:00:00,0,0,0,15.842
2013/01/02 16:00:00,0,0,0,15.497
2013/01/02 17:00:00,0,0,0,15.237
2013/01/02 18:00:00,0,0,0,15.066
2013/01/02 19:00:00,0.043,0,0.023,15.752
2013/01/02 20:00:00,0.325,0.017,0.09,18.539
2013/01/02 21:00:00,1.079,0.198,0.124,22.333
2013/01/02 22:00:00,1.799,0.406,0.151,27.114
2013/01/02 23:00:00,2.365,0.597,0.172,30.465
2013/01/03 00:00:00,2.748,0.746,0.186,33.016
2013/01/03 01:00:00,2.954,0.837,0.196,34.945
2013/01/03 02:00:00,2.994,0.861,0.199,36.365
2013/01/03 03:00:00,2.871,0.817,0.196,37.443
2013/01/03 04:00:00,2.587,0.708,0.187,38.03
2013/01/03 05:00:00,2.139,0.546,0.171,38.14
2013/01/03 06:00:00,1.538,0.35,0.15,37.766
2013/01/03 07:00:00,0.835,0.149,0.121,36.865
2013/01/03 08:00:00,0.211,0,0.08,35.143
2013/01/03 09:00:00,0.01,0,0.011,31.061
2013/01/03 10:00:00,0,0,0,29.051
2013/01/03 11:00:00,0,0,0,27.695
2013/01/03 12:00:00,0,0,0,26.426
2013/01/03 13:00:00,0,0,0,25.315
2013/01/03 14:00:00,0,0,0,24.525
2013/01/03 15:00:00,0,0,0,23.816
2013/01/03 16:00:00,0,0,0,23.242
2013/01/03 17:00:00,0,0,0,22.851
2013/01/03 18:00:00,0,0,0,22.388
2013/01/03 19:00:00,0.04,0,0.023,22.705
2013/01/03 20:00:00,0.307,0.016,0.089,25.294
2013/01/03 21:00:00,1.047,0.2,0.122,28.192
2013/01/03 22:00:00,1.766,0.412,0.147,31.501
2013/01/03 23:00:00,2.329,0.606,0.167,34.348
2013/01/04 00:00:00,2.707,0.75,0.186,36.519
2013/01/04 01:00:00,2.908,0.839,0.197,38.311
2013/01/04 02:00:00,2.946,0.862,0.201,39.739
2013/01/04 03:00:00,2.819,0.813,0.199,40.727
2013/01/04 04:00:00,2.536,0.7,0.192,41.229
2013/01/04 05:00:00,2.092,0.535,0.177,41.282
2013/01/04 06:00:00,1.494,0.335,0.158,40.875
2013/01/04 07:00:00,0.813,0.138,0.13,40.032
2013/01/04 08:00:00,0.221,0,0.084,38.18
2013/01/04 09:00:00,0.009,0,0.011,33.628
2013/01/04 10:00:00,0,0,0,31.897
2013/01/04 11:00:00,0,0,0,30.981
2013/01/04 12:00:00,0,0,0,29.967
2013/01/04 13:00:00,0,0,0,28.967
2013/01/04 14:00:00,0,0,0,27.963
2013/01/04 15:00:00,0,0,0,26.753
2013/01/04 16:00:00,0,0,0,25.362
2013/01/04 17:00:00,0,0,0,24.24
2013/01/04 18:00:00,0,0,0,23.445
2013/01/04 19:00:00,0.041,0,0.023,22.926
2013/01/04 20:00:00,0.32,0.013,0.095,24.774
2013/01/04 21:00:00,1.042,0.192,0.128,27.367
2013/01/04 22:00:00,1.763,0.401,0.153,30.145
2013/01/04 23:00:00,2.327,0.592,0.174,33.084
2013/01/05 00:00:00,2.701,0.731,0.2,36.046
2013/01/05 01:00:00,2.892,0.819,0.211,38.572
2013/01/05 02:00:00,2.922,0.843,0.215,40.542
2013/01/05 03:00:00,2.804,0.801,0.211,41.694
2013/01/05 04:00:00,2.502,0.673,0.209,41.992
2013/01/05 05:00:00,2.035,0.487,0.204,41.281
2013/01/05 06:00:00,1.408,0.259,0.201,39.185
2013/01/05 07:00:00,0.752,0.072,0.171,35.205
2013/01/05 08:00:00,0.218,0,0.08,29.925
2013/01/05 09:00:00,0.007,0,0.01,25.788
2013/01/05 10:00:00,0,0,0,23.332
2013/01/05 11:00:00,0,0,0,21.565
2013/01/05 12:00:00,0,0,0,19.893
2013/01/05 13:00:00,0,0,0,18.577
2013/01/05 14:00:00,0,0,0,17.797
2013/01/05 15:00:00,0,0,0,17.236
2013/01/05 16:00:00,0,0,0,16.702
2013/01/05 17:00:00,0,0,0,16.249
2013/01/05 18:00:00,0,0,0,15.985
2013/01/05 19:00:00,0.046,0,0.024,16.093
2013/01/05 20:00:00,0.352,0.01,0.104,17.758
2013/01/05 21:00:00,1.042,0.157,0.153,20.646
2013/01/05 22:00:00,1.759,0.355,0.18,23.886
2013/01/05 23:00:00,2.396,0.581,0.184,27.228
2013/01/06 00:00:00,2.795,0.752,0.184,30.285
2013/01/06 01:00:00,3.005,0.85,0.191,32.836
2013/01/06 02:00:00,3.046,0.88,0.193,34.699
2013/01/06 03:00:00,2.919,0.832,0.191,35.656
2013/01/06 04:00:00,2.645,0.725,0.18,35.695
2013/01/06 05:00:00,2.203,0.563,0.165,34.799
2013/01/06 06:00:00,1.602,0.368,0.141,33.242
2013/01/06 07:00:00,0.872,0.159,0.115,31.067
2013/01/06 08:00:00,0.208,0,0.076,28.279
2013/01/06 09:00:00,0.008,0,0.01,25.063
2013/01/06 10:00:00,0,0,0,22.397
2013/01/06 11:00:00,0,0,0,20.657
2013/01/06 12:00:00,0,0,0,19.8
2013/01/06 13:00:00,0,0,0,19.363
2013/01/06 14:00:00,0,0,0,19.135
2013/01/06 15:00:00,0,0,0,18.769
2013/01/06 16:00:00,0,0,0,18.493
2013/01/06 17:00:00,0,0,0,18.15
2013/01/06 18:00:00,0,0,0,17.563
2013/01/06 19:00:00,0.039,0,0.022,17.467
2013/01/06 20:00:00,0.306,0.012,0.089,19.571
2013/01/06 21:00:00,1.057,0.196,0.123,23.958
2013/01/06 22:00:00,1.789,0.411,0.147,28.395
2013/01/06 23:00:00,2.364,0.609,0.165,31.778
2013/01/07 00:00:00,2.744,0.753,0.189,34.877
2013/01/07 01:00:00,2.939,0.846,0.198,37.607
2013/01/07 02:00:00,2.969,0.871,0.202,39.606
2013/01/07 03:00:00,2.84,0.823,0.2,40.883
2013/01/07 04:00:00,2.56,0.713,0.191,41.5
2013/01/07 05:00:00,2.123,0.551,0.175,41.456
2013/01/07 06:00:00,1.532,0.354,0.152,40.853
2013/01/07 07:00:00,0.836,0.151,0.123,39.766
2013/01/07 08:00:00,0.214,0.001,0.081,37.519
2013/01/07 09:00:00,0.008,0,0.01,32.361
2013/01/07 10:00:00,0,0,0,29.989
2013/01/07 11:00:00,0,0,0,28.718
2013/01/07 12:00:00,0,0,0,27.675
2013/01/07 13:00:00,0,0,0,26.614
2013/01/07 14:00:00,0,0,0,25.635
2013/01/07 15:00:00,0,0,0,24.914
2013/01/07 16:00:00,0,0,0,24.764
2013/01/07 17:00:00,0,0,0,24.067
2013/01/07 18:00:00,0,0,0,22.548
2013/01/07 19:00:00,0.041,0,0.023,22.05
2013/01/07 20:00:00,0.342,0.007,0.107,24.946
2013/01/07 21:00:00,0.999,0.159,0.148,27.983
2013/01/07 22:00:00,1.566,0.278,0.213,31.014
2013/01/07 23:00:00,1.717,0.219,0.324,31.802
2013/01/08 00:00:00,1.889,0.223,0.381,32.237
2013/01/08 01:00:00,2.426,0.458,0.348,33.589
2013/01/08 02:00:00,3.013,0.855,0.208,35.506
2013/01/08 03:00:00,2.87,0.797,0.21,36.499
2013/01/08 04:00:00,2.568,0.674,0.206,36.694
2013/01/08 05:00:00,2.156,0.535,0.181,36.246
2013/01/08 06:00:00,1.564,0.344,0.157,35.032
2013/01/08 07:00:00,0.861,0.147,0.126,32.893
2013/01/08 08:00:00,0.227,0.001,0.082,29.441
2013/01/08 09:00:00,0.008,0,0.01,24.922
2013/01/08 10:00:00,0,0,0,20.854
2013/01/08 11:00:00,0,0,0,17.859
2013/01/08 12:00:00,0,0,0,15.966
2013/01/08 13:00:00,0,0,0,14.412
2013/01/08 14:00:00,0,0,0,13.067
2013/01/08 15:00:00,0,0,0,12.258
2013/01/08 16:00:00,0,0,0,11.948
2013/01/08 17:00:00,0,0,0,11.786
2013/01/08 18:00:00,0,0,0,11.536
2013/01/08 19:00:00,0.039,0,0.021,11.428
2013/01/08 20:00:00,0.308,0.011,0.088,12.58
2013/01/08 21:00:00,1.104,0.188,0.13,14.305
2013/01/08 22:00:00,1.873,0.388,0.161,16.153
2013/01/08 23:00:00,2.506,0.585,0.18,18.138
2013/01/09 00:00:00,2.994,0.786,0.169,20.18
2013/01/09 01:00:00,3.222,0.88,0.178,22.014
2013/01/09 02:00:00,3.276,0.913,0.179,23.561
2013/01/09 03:00:00,3.143,0.868,0.176,24.745
2013/01/09 04:00:00,2.835,0.757,0.167,25.48
2013/01/09 05:00:00,2.348,0.59,0.152,25.714
2013/01/09 06:00:00,1.69,0.384,0.132,25.298
2013/01/09 07:00:00,0.912,0.169,0.107,24.207
2013/01/09 08:00:00,0.206,0.002,0.072,22.421
2013/01/09 09:00:00,0.007,0,0.009,19.835
2013/01/09 10:00:00,0,0,0,17.755
2013/01/09 11:00:00,0,0,0,16.158
2013/01/09 12:00:00,0,0,0,14.839
2013/01/09 13:00:00,0,0,0,13.813
2013/01/09 14:00:00,0,0,0,13.001
2013/01/09 15:00:00,0,0,0,12.262
2013/01/09 16:00:00,0,0,0,11.547
2013/01/09 17:00:00,0,0,0,10.892
2013/01/09 18:00:00,0,0,0,10.369
2013/01/09 19:00:00,0.032,0,0.019,10.612
2013/01/09 20:00:00,0.275,0.011,0.079,12.883
2013/01/09 21:00:00,1.113,0.213,0.11,15.565
2013/01/09 22:00:00,1.917,0.436,0.133,18.299
2013/01/09 23:00:00,2.538,0.639,0.151,21.297
2013/01/10 00:00:00,2.924,0.774,0.178,24.286
2013/01/10 01:00:00,3.113,0.855,0.193,27.033
2013/01/10 02:00:00,3.177,0.904,0.188,29.43
2013/01/10 03:00:00,3.053,0.868,0.181,31.086
2013/01/10 04:00:00,2.751,0.755,0.172,32.011
2013/01/10 05:00:00,2.275,0.585,0.158,32.297
2013/01/10 06:00:00,1.636,0.378,0.139,31.999
2013/01/10 07:00:00,0.886,0.166,0.112,31.176
2013/01/10 08:00:00,0.207,0.003,0.074,29.571
2013/01/10 09:00:00,0.006,0,0.009,25.991
2013/01/10 10:00:00,0,0,0,23.803
2013/01/10 11:00:00,0,0,0,22.234
2013/01/10 12:00:00,0,0,0,21.207
2013/01/10 13:00:00,0,0,0,20.16
2013/01/10 14:00:00,0,0,0,19.44
2013/01/10 15:00:00,0,0,0,19.834
2013/01/10 16:00:00,0,0,0,20.593
2013/01/10 17:00:00,0,0,0,20.221
2013/01/10 18:00:00,0,0,0,19.782
2013/01/10 19:00:00,0.036,0,0.021,19.369
2013/01/10 20:00:00,0.297,0.008,0.092,22.4
2013/01/10 21:00:00,0.998,0.16,0.145,25.702
2013/01/10 22:00:00,1.355,0.165,0.255,29.581
2013/01/10 23:00:00,2.019,0.393,0.257,32.487
2013/01/11 00:00:00,2.657,0.682,0.225,35.025
2013/01/11 01:00:00,2.907,0.804,0.223,37.101
2013/01/11 02:00:00,2.983,0.858,0.216,38.813
2013/01/11 03:00:00,2.866,0.816,0.212,39.856
2013/01/11 04:00:00,2.583,0.705,0.202,40.449
2013/01/11 05:00:00,2.132,0.538,0.187,40.572
2013/01/11 06:00:00,1.54,0.344,0.163,40.133
2013/01/11 07:00:00,0.849,0.148,0.13,38.846
2013/01/11 08:00:00,0.229,0.003,0.083,35.985
2013/01/11 09:00:00,0.006,0,0.009,31.599
2013/01/11 10:00:00,0,0,0,28.571
2013/01/11 11:00:00,0,0,0,26.111
2013/01/11 12:00:00,0,0,0,23.58
2013/01/11 13:00:00,0,0,0,21.203
2013/01/11 14:00:00,0,0,0,19.207
2013/01/11 15:00:00,0,0,0,17.86
2013/01/11 16:00:00,0,0,0,17.042
2013/01/11 17:00:00,0,0,0,16.846
2013/01/11 18:00:00,0,0,0,16.858
2013/01/11 19:00:00,0.012,0,0.012,16.958
2013/01/11 20:00:00,0.236,0,0.081,17.602
2013/01/11 21:00:00,0.688,0.024,0.183,18.733
2013/01/11 22:00:00,1.655,0.273,0.221,21.051
2013/01/11 23:00:00,1.81,0.215,0.333,22.848
2013/01/12 00:00:00,2.576,0.497,0.327,25.319
2013/01/12 01:00:00,2.868,0.632,0.318,27.671
2013/01/12 02:00:00,1.716,0.09,0.441,27.638
2013/01/12 03:00:00,1.631,0.081,0.423,27.544
2013/01/12 04:00:00,1.528,0.079,0.392,27.68
2013/01/12 05:00:00,1.627,0.15,0.354,28.297
2013/01/12 06:00:00,1.623,0.307,0.197,28.891
2013/01/12 07:00:00,0.882,0.106,0.167,28.16
2013/01/12 08:00:00,0.238,0.001,0.084,26.434
2013/01/12 09:00:00,0,0,0.004,24.203
2013/01/12 10:00:00,0,0,0,22.591
2013/01/12 11:00:00,0,0,0,21.037
2013/01/12 12:00:00,0,0,0,19.175
2013/01/12 13:00:00,0,0,0,17.908
2013/01/12 14:00:00,0,0,0,17.183
2013/01/12 15:00:00,0,0,0,16.729
2013/01/12 16:00:00,0,0,0,16.417
2013/01/12 17:00:00,0,0,0,16.114
2013/01/12 18:00:00,0,0,0,15.725
2013/01/12 19:00:00,0.014,0,0.012,15.435
2013/01/12 20:00:00,0.271,0,0.09,15.929
2013/01/12 21:00:00,0.76,0.026,0.199,17.22
2013/01/12 22:00:00,1.366,0.106,0.296,19.172
2013/01/12 23:00:00,1.338,0.057,0.34,20.528
2013/01/13 00:00:00,1.384,0.049,0.363,21.288
2013/01/13 01:00:00,1.399,0.044,0.373,21.635
2013/01/13 02:00:00,1.268,0.031,0.347,21.891
2013/01/13 03:00:00,1.206,0.028,0.332,22.25
2013/01/13 04:00:00,1.003,0.02,0.281,22.211
2013/01/13 05:00:00,0.798,0.013,0.228,21.838
2013/01/13 06:00:00,0.72,0.015,0.204,21.508
2013/01/13 07:00:00,0.807,0.057,0.186,21.636
2013/01/13 08:00:00,0.27,0.003,0.089,20.882
2013/01/13 09:00:00,0.007,0,0.009,18.672
2013/01/13 10:00:00,0,0,0,17.129
2013/01/13 11:00:00,0,0,0,16.119
2013/01/13 12:00:00,0,0,0,14.873
2013/01/13 13:00:00,0,0,0,13.739
2013/01/13 14:00:00,0,0,0,12.981
2013/01/13 15:00:00,0,0,0,12.36
2013/01/13 16:00:00,0,0,0,11.811
2013/01/13 17:00:00,0,0,0,11.246
2013/01/13 18:00:00,0,0,0,10.808
2013/01/13 19:00:00,0.04,0,0.022,11.04
2013/01/13 20:00:00,0.332,0.006,0.1,13.222
2013/01/13 21:00:00,1.149,0.192,0.14,15.346
2013/01/13 22:00:00,1.948,0.403,0.174,17.468
2013/01/13 23:00:00,2.57,0.594,0.201,19.798
2013/01/14 00:00:00,2.987,0.798,0.166,22.057
2013/01/14 01:00:00,3.211,0.893,0.175,24.063
2013/01/14 02:00:00,3.251,0.918,0.179,25.713
2013/01/14 03:00:00,3.111,0.869,0.177,27.036
2013/01/14 04:00:00,2.805,0.757,0.168,27.864
2013/01/14 05:00:00,2.321,0.588,0.154,28.071
2013/01/14 06:00:00,1.669,0.382,0.134,27.544
2013/01/14 07:00:00,0.903,0.168,0.108,26.158
2013/01/14 08:00:00,0.21,0.005,0.071,23.742
2013/01/14 09:00:00,0.004,0,0.008,20.479
2013/01/14 10:00:00,0,0,0,18.1
2013/01/14 11:00:00,0,0,0,16.561
2013/01/14 12:00:00,0,0,0,15.518
2013/01/14 13:00:00,0,0,0,14.642
2013/01/14 14:00:00,0,0,0,13.896
2013/01/14 15:00:00,0,0,0,13.256
2013/01/14 16:00:00,0,0,0,12.768
2013/01/14 17:00:00,0,0,0,12.458
2013/01/14 18:00:00,0,0,0,12.248
2013/01/14 19:00:00,0.028,0,0.018,12.968
2013/01/14 20:00:00,0.254,0.006,0.08,15.856
2013/01/14 21:00:00,1.074,0.204,0.112,18.893
2013/01/14 22:00:00,1.859,0.425,0.137,22.174
2013/01/14 23:00:00,2.466,0.624,0.157,25.017
2013/01/15 00:00:00,2.874,0.772,0.178,27.339
2013/01/15 01:00:00,3.095,0.868,0.187,29.285
2013/01/15 02:00:00,3.143,0.898,0.189,30.879
2013/01/15 03:00:00,3.017,0.853,0.186,31.964
2013/01/15 04:00:00,2.722,0.741,0.177,32.496
2013/01/15 05:00:00,2.255,0.576,0.162,32.566
2013/01/15 06:00:00,1.63,0.377,0.139,32.16
2013/01/15 07:00:00,0.883,0.167,0.111,31.25
2013/01/15 08:00:00,0.208,0.006,0.071,29.611
2013/01/15 09:00:00,0.003,0,0.008,27.248
2013/01/15 10:00:00,0,0,0,25.229
2013/01/15 11:00:00,0,0,0,22.923
2013/01/15 12:00:00,0,0,0,20.03
2013/01/15 13:00:00,0,0,0,18.659
2013/01/15 14:00:00,0,0,0,17.377
2013/01/15 15:00:00,0,0,0,16.283
2013/01/15 16:00:00,0,0,0,15.523
2013/01/15 17:00:00,0,0,0,15.192
2013/01/15 18:00:00,0,0,0,14.967
2013/01/15 19:00:00,0.03,0,0.018,14.781
2013/01/15 20:00:00,0.325,0.002,0.104,16.294
2013/01/15 21:00:00,1.066,0.198,0.117,19.741
2013/01/15 22:00:00,1.841,0.419,0.142,23.709
2013/01/15 23:00:00,2.424,0.613,0.165,27.564
2013/01/16 00:00:00,2.808,0.756,0.191,31.34
2013/01/16 01:00:00,3.002,0.84,0.205,33.609
2013/01/16 02:00:00,2.685,0.608,0.307,34.497
2013/01/16 03:00:00,2.757,0.699,0.252,35.497
2013/01/16 04:00:00,2.663,0.726,0.19,36.168
2013/01/16 05:00:00,2.213,0.564,0.172,36.163
2013/01/16 06:00:00,1.565,0.344,0.159,35.574
2013/01/16 07:00:00,0.784,0.095,0.157,34.278
2013/01/16 08:00:00,0.234,0.002,0.083,31.888
2013/01/16 09:00:00,0.003,0,0.008,27.708
2013/01/16 10:00:00,0,0,0,25.16
2013/01/16 11:00:00,0,0,0,23.243
2013/01/16 12:00:00,0,0,0,21.62
2013/01/16 13:00:00,0,0,0,20.382
2013/01/16 14:00:00,0,0,0,19.492
2013/01/16 15:00:00,0,0,0,18.693
2013/01/16 16:00:00,0,0,0,17.933
2013/01/16 17:00:00,0,0,0,17.374
2013/01/16 18:00:00,0,0,0,17.146
2013/01/16 19:00:00,0.027,0,0.018,17.552
2013/01/16 20:00:00,0.32,0.001,0.104,19.411
2013/01/16 21:00:00,0.934,0.106,0.175,22.371
2013/01/16 22:00:00,1.759,0.381,0.164,27.565
2013/01/16 23:00:00,2.319,0.575,0.186,32.546
2013/01/17 00:00:00,2.309,0.44,0.33,35.309
2013/01/17 01:00:00,2.008,0.23,0.431,36.419
2013/01/17 02:00:00,2.657,0.603,0.324,38.373
2013/01/17 03:00:00,2.7,0.68,0.272,39.685
2013/01/17 04:00:00,2.355,0.532,0.28,40.208
2013/01/17 05:00:00,1.961,0.412,0.248,40.359
2013/01/17 06:00:00,1.439,0.27,0.203,40.143
2013/01/17 07:00:00,0.827,0.126,0.145,39.464
2013/01/17 08:00:00,0.236,0.004,0.084,36.654
2013/01/17 09:00:00,0.002,0,0.007,31.861
2013/01/17 10:00:00,0,0,0,30.25
2013/01/17 11:00:00,0,0,0,29.51
2013/01/17 12:00:00,0,0,0,28.532
2013/01/17 13:00:00,0,0,0,27.626
2013/01/17 14:00:00,0,0,0,26.962
2013/01/17 15:00:00,0,0,0,26.327
2013/01/17 16:00:00,0,0,0,25.623
2013/01/17 17:00:00,0,0,0,25.368
2013/01/17 18:00:00,0,0,0,25.543
2013/01/17 19:00:00,0.019,0,0.015,25.83
2013/01/17 20:00:00,0.277,0,0.096,27.387
2013/01/17 21:00:00,0.729,0.036,0.193,28.903
2013/01/17 22:00:00,1.272,0.117,0.278,30.014
2013/01/17 23:00:00,1.969,0.328,0.3,31.131
2013/01/18 00:00:00,2.593,0.619,0.248,32.544
2013/01/18 01:00:00,2.829,0.712,0.257,33.464
2013/01/18 02:00:00,2.825,0.691,0.279,33.802
2013/01/18 03:00:00,2.724,0.654,0.273,33.832
2013/01/18 04:00:00,2.429,0.541,0.267,33.583
2013/01/18 05:00:00,2.139,0.492,0.205,33.249
2013/01/18 06:00:00,1.564,0.323,0.171,32.296
2013/01/18 07:00:00,0.869,0.141,0.131,30.34
2013/01/18 08:00:00,0.233,0.005,0.078,27.323
2013/01/18 09:00:00,0.002,0,0.007,23.648
2013/01/18 10:00:00,0,0,0,20.453
2013/01/18 11:00:00,0,0,0,18.097
2013/01/18 12:00:00,0,0,0,16.827
2013/01/18 13:00:00,0,0,0,16.29
2013/01/18 14:00:00,0,0,0,15.916
2013/01/18 15:00:00,0,0,0,15.52
2013/01/18 16:00:00,0,0,0,15.197
2013/01/18 17:00:00,0,0,0,14.934
2013/01/18 18:00:00,0,0,0,14.733
2013/01/18 19:00:00,0.028,0,0.018,14.7
2013/01/18 20:00:00,0.325,0.001,0.104,15.711
2013/01/18 21:00:00,0.952,0.102,0.177,17.148
2013/01/18 22:00:00,1.453,0.168,0.259,18.558
2013/01/18 23:00:00,1.863,0.234,0.323,20.101
2013/01/19 00:00:00,2.431,0.456,0.3,22.137
2013/01/19 01:00:00,3.016,0.768,0.223,24.633
2013/01/19 02:00:00,3.224,0.908,0.186,26.892
2013/01/19 03:00:00,3.087,0.864,0.183,28.565
2013/01/19 04:00:00,2.785,0.755,0.172,29.579
2013/01/19 05:00:00,2.311,0.589,0.156,29.663
2013/01/19 06:00:00,1.67,0.385,0.135,28.72
2013/01/19 07:00:00,0.907,0.171,0.107,26.751
2013/01/19 08:00:00,0.209,0.007,0.068,23.931
2013/01/19 09:00:00,0.001,0,0.006,20.797
2013/01/19 10:00:00,0,0,0,18.693
2013/01/19 11:00:00,0,0,0,17.023
2013/01/19 12:00:00,0,0,0,15.565
2013/01/19 13:00:00,0,0,0,14.641
2013/01/19 14:00:00,0,0,0,14.243
2013/01/19 15:00:00,0,0,0,13.94
2013/01/19 16:00:00,0,0,0,13.537
2013/01/19 17:00:00,0,0,0,13.164
2013/01/19 18:00:00,0,0,0,12.831
2013/01/19 19:00:00,0.025,0,0.017,12.743
2013/01/19 20:00:00,0.259,0.001,0.086,14.465
2013/01/19 21:00:00,1.055,0.189,0.12,17.721
2013/01/19 22:00:00,1.843,0.41,0.145,21.297
2013/01/19 23:00:00,2.461,0.613,0.164,24.454
2013/01/20 00:00:00,2.848,0.756,0.184,27.434
2013/01/20 01:00:00,3.066,0.856,0.192,30.057
2013/01/20 02:00:00,3.107,0.885,0.195,31.992
2013/01/20 03:00:00,2.952,0.821,0.198,33.16
2013/01/20 04:00:00,2.655,0.709,0.189,33.798
2013/01/20 05:00:00,2.186,0.542,0.175,33.878
2013/01/20 06:00:00,1.587,0.358,0.147,33.466
2013/01/20 07:00:00,0.854,0.152,0.119,32.456
2013/01/20 08:00:00,0.215,0.006,0.073,30.275
2013/01/20 09:00:00,0,0,0.006,26.071
2013/01/20 10:00:00,0,0,0,23.38
2013/01/20 11:00:00,0,0,0,21.392
2013/01/20 12:00:00,0,0,0,19.427
2013/01/20 13:00:00,0,0,0,17.805
2013/01/20 14:00:00,0,0,0,16.652
2013/01/20 15:00:00,0,0,0,15.857
2013/01/20 16:00:00,0,0,0,15.255
2013/01/20 17:00:00,0,0,0,14.695
2013/01/20 18:00:00,0,0,0,14.157
2013/01/20 19:00:00,0.024,0,0.016,14.087
2013/01/20 20:00:00,0.251,0,0.085,16.086
2013/01/20 21:00:00,1.048,0.191,0.118,19.321
2013/01/20 22:00:00,1.833,0.412,0.143,22.838
2013/01/20 23:00:00,2.44,0.616,0.163,26.53
2013/01/21 00:00:00,2.83,0.776,0.175,30.575
2013/01/21 01:00:00,3.035,0.873,0.184,33.359
2013/01/21 02:00:00,3.077,0.9,0.187,34.923
2013/01/21 03:00:00,2.957,0.856,0.184,35.816
2013/01/21 04:00:00,2.674,0.746,0.174,36.089
2013/01/21 05:00:00,2.217,0.578,0.159,35.856
2013/01/21 06:00:00,1.594,0.373,0.138,35.12
2013/01/21 07:00:00,0.859,0.162,0.111,33.87
2013/01/21 08:00:00,0.204,0.007,0.069,31.732
2013/01/21 09:00:00,0,0,0.005,27.041
2013/01/21 10:00:00,0,0,0,24.771
2013/01/21 11:00:00,0,0,0,23.008
2013/01/21 12:00:00,0,0,0,20.764
2013/01/21 13:00:00,0,0,0,18.611
2013/01/21 14:00:00,0,0,0,16.608
2013/01/21 15:00:00,0,0,0,15.596
2013/01/21 16:00:00,0,0,0,15.173
2013/01/21 17:00:00,0,0,0,14.813
2013/01/21 18:00:00,0,0,0,14.412
2013/01/21 19:00:00,0.021,0,0.015,14.274
2013/01/21 20:00:00,0.233,0,0.08,15.949
2013/01/21 21:00:00,1.057,0.199,0.112,18.586
2013/01/21 22:00:00,1.867,0.427,0.135,21.459
2013/01/21 23:00:00,2.503,0.639,0.153,24.251
2013/01/22 00:00:00,2.926,0.803,0.165,26.844
2013/01/22 01:00:00,3.15,0.905,0.173,29.144
2013/01/22 02:00:00,3.194,0.935,0.175,30.865
2013/01/22 03:00:00,3.065,0.887,0.173,31.853
2013/01/22 04:00:00,2.769,0.771,0.165,32.106
2013/01/22 05:00:00,2.294,0.596,0.151,31.742
2013/01/22 06:00:00,1.648,0.386,0.132,30.846
2013/01/22 07:00:00,0.883,0.168,0.107,29.384
2013/01/22 08:00:00,0.204,0.008,0.067,27.231
2013/01/22 09:00:00,0,0,0.005,24.136
2013/01/22 10:00:00,0,0,0,22.132
2013/01/22 11:00:00,0,0,0,20.384
2013/01/22 12:00:00,0,0,0,18.87
2013/01/22 13:00:00,0,0,0,17.663
2013/01/22 14:00:00,0,0,0,16.693
2013/01/22 15:00:00,0,0,0,16.01
2013/01/22 16:00:00,0,0,0,15.54
2013/01/22 17:00:00,0,0,0,15.118
2013/01/22 18:00:00,0,0,0,14.763
2013/01/22 19:00:00,0.02,0,0.015,14.58
2013/01/22 20:00:00,0.233,0,0.08,15.837
2013/01/22 21:00:00,1.053,0.197,0.112,18.022
