time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019/03/09 17:00:00,0.085,0.005,0.012,5.271
2019/03/09 18:00:00,0,0,0,4.301
2019/03/09 19:00:00,0,0,0,3.205
2019/03/09 20:00:00,0,0,0,2.799
2019/03/09 21:00:00,0,0,0,2.983
2019/03/09 22:00:00,0,0,0,3.066
2019/03/09 23:00:00,0,0,0,2.934
2019/03/10 00:00:00,0,0,0,2.545
2019/03/10 01:00:00,0,0,0,2.104
2019/03/10 02:00:00,0,0,0,1.936
2019/03/10 03:00:00,0,0,0,1.755
2019/03/10 04:00:00,0,0,0,1.677
2019/03/10 05:00:00,0,0,0,1.72
2019/03/10 06:00:00,0,0,0.003,1.737
2019/03/10 07:00:00,0.482,0.009,0.047,2.496
2019/03/10 08:00:00,1.753,0.05,0.116,3.462
2019/03/10 09:00:00,1.854,0.034,0.141,3.901
2019/03/10 10:00:00,1.399,0.013,0.123,3.528
2019/03/10 11:00:00,1.777,0.02,0.148,3.885
2019/03/10 12:00:00,4.164,0.163,0.22,5.139
2019/03/10 13:00:00,4.688,0.239,0.193,5.558
2019/03/10 14:00:00,3.659,0.168,0.168,5.418
2019/03/10 15:00:00,2.349,0.09,0.129,5.045
2019/03/10 16:00:00,0.921,0.025,0.07,4.286
2019/03/10 17:00:00,0.039,0.001,0.01,3.361
2019/03/10 18:00:00,0,0,0,2.868
2019/03/10 19:00:00,0,0,0,2.658
2019/03/10 20:00:00,0,0,0,2.429
2019/03/10 21:00:00,0,0,0,2.151
2019/03/10 22:00:00,0,0,0,1.945
2019/03/10 23:00:00,0,0,0,1.908
2019/03/11 00:00:00,0,0,0,1.912
2019/03/11 01:00:00,0,0,0,1.92
2019/03/11 02:00:00,0,0,0,2.051
2019/03/11 03:00:00,0,0,0,2.171
2019/03/11 04:00:00,0,0,0,2.133
2019/03/11 05:00:00,0,0,0,2.176
2019/03/11 06:00:00,0.009,0.001,0.006,2.341
2019/03/11 07:00:00,0.862,0.032,0.057,2.98
2019/03/11 08:00:00,2.397,0.116,0.106,3.982
2019/03/11 09:00:00,4.936,0.341,0.115,5.138
2019/03/11 10:00:00,7.132,0.585,0.097,6.239
2019/03/11 11:00:00,8.099,0.703,0.09,7.025
2019/03/11 12:00:00,8.377,0.744,0.084,7.558
2019/03/11 13:00:00,7.759,0.675,0.083,7.785
2019/03/11 14:00:00,6.315,0.516,0.085,7.714
2019/03/11 15:00:00,4.172,0.301,0.087,7.423
2019/03/11 16:00:00,1.135,0.045,0.07,6.609
2019/03/11 17:00:00,0.039,0.002,0.009,5.11
2019/03/11 18:00:00,0,0,0,4.79
2019/03/11 19:00:00,0,0,0,4.863
2019/03/11 20:00:00,0,0,0,4.727
2019/03/11 21:00:00,0,0,0,4.598
2019/03/11 22:00:00,0,0,0,4.49
2019/03/11 23:00:00,0,0,0,4.549
2019/03/12 00:00:00,0,0,0,4.827
2019/03/12 01:00:00,0,0,0,5.285
2019/03/12 02:00:00,0,0,0,5.701
2019/03/12 03:00:00,0,0,0,6.125
2019/03/12 04:00:00,0,0,0,6.534
2019/03/12 05:00:00,0,0,0,6.921
2019/03/12 06:00:00,0,0,0.002,7.161
2019/03/12 07:00:00,0.096,0.001,0.018,7.047
2019/03/12 08:00:00,0.509,0.003,0.056,6.63
2019/03/12 09:00:00,1.218,0.009,0.112,5.84
2019/03/12 10:00:00,1.297,0.008,0.12,4.826
2019/03/12 11:00:00,1.152,0.005,0.11,4.261
2019/03/12 12:00:00,0.871,0.003,0.087,4.109
2019/03/12 13:00:00,0.826,0.003,0.083,4.365
2019/03/12 14:00:00,0.931,0.005,0.091,4.858
2019/03/12 15:00:00,1.541,0.025,0.125,5.492
2019/03/12 16:00:00,0.934,0.019,0.077,5.523
2019/03/12 17:00:00,0.09,0.002,0.015,4.924
2019/03/12 18:00:00,0,0,0,4.435
2019/03/12 19:00:00,0,0,0,4.159
2019/03/12 20:00:00,0,0,0,4.167
2019/03/12 21:00:00,0,0,0,4.435
2019/03/12 22:00:00,0,0,0,4.81
2019/03/12 23:00:00,0,0,0,4.95
2019/03/13 00:00:00,0,0,0,5.017
2019/03/13 01:00:00,0,0,0,5.062
2019/03/13 02:00:00,0,0,0,5.248
2019/03/13 03:00:00,0,0,0,5.365
2019/03/13 04:00:00,0,0,0,5.448
2019/03/13 05:00:00,0,0,0,5.563
2019/03/13 06:00:00,0.008,0.001,0.006,5.69
2019/03/13 07:00:00,0.578,0.012,0.053,6.031
2019/03/13 08:00:00,1.426,0.033,0.107,6.545
2019/03/13 09:00:00,2.977,0.115,0.162,7.146
2019/03/13 10:00:00,4.925,0.282,0.179,7.756
2019/03/13 11:00:00,5.452,0.326,0.188,8.112
2019/03/13 12:00:00,5.627,0.347,0.185,8.334
2019/03/13 13:00:00,5.735,0.38,0.163,8.434
2019/03/13 14:00:00,4.732,0.297,0.146,8.23
2019/03/13 15:00:00,3.243,0.178,0.125,7.78
2019/03/13 16:00:00,0.723,0.014,0.064,6.932
2019/03/13 17:00:00,0.041,0.001,0.01,6.137
2019/03/13 18:00:00,0,0,0,5.698
2019/03/13 19:00:00,0,0,0,5.426
2019/03/13 20:00:00,0,0,0,5.188
2019/03/13 21:00:00,0,0,0,5.054
2019/03/13 22:00:00,0,0,0,5.012
2019/03/13 23:00:00,0,0,0,5.028
2019/03/14 00:00:00,0,0,0,5.047
2019/03/14 01:00:00,0,0,0,5.066
2019/03/14 02:00:00,0,0,0,5.101
2019/03/14 03:00:00,0,0,0,5.203
2019/03/14 04:00:00,0,0,0,5.391
2019/03/14 05:00:00,0,0,0,5.837
2019/03/14 06:00:00,0,0,0.005,6.768
2019/03/14 07:00:00,0.31,0.003,0.037,7.757
2019/03/14 08:00:00,1.08,0.016,0.094,8.564
2019/03/14 09:00:00,1.541,0.025,0.126,8.629
2019/03/14 10:00:00,4.296,0.211,0.191,8.56
2019/03/14 11:00:00,7.005,0.537,0.143,9.073
2019/03/14 12:00:00,7.415,0.598,0.129,9.435
2019/03/14 13:00:00,6.215,0.453,0.143,9.35
2019/03/14 14:00:00,5.638,0.416,0.12,9.141
2019/03/14 15:00:00,4.051,0.277,0.102,8.771
2019/03/14 16:00:00,1.569,0.074,0.08,8.068
2019/03/14 17:00:00,0.122,0.004,0.017,7.118
2019/03/14 18:00:00,0,0,0,6.536
2019/03/14 19:00:00,0,0,0,6.281
2019/03/14 20:00:00,0,0,0,6.042
2019/03/14 21:00:00,0,0,0,5.624
2019/03/14 22:00:00,0,0,0,5.297
2019/03/14 23:00:00,0,0,0,5.19
2019/03/15 00:00:00,0,0,0,5.244
2019/03/15 01:00:00,0,0,0,5.645
2019/03/15 02:00:00,0,0,0,6.964
2019/03/15 03:00:00,0,0,0,8.703
2019/03/15 04:00:00,0,0,0,9.123
2019/03/15 05:00:00,0,0,0,9.147
2019/03/15 06:00:00,0.041,0.002,0.01,8.791
2019/03/15 07:00:00,1.259,0.061,0.065,8.428
2019/03/15 08:00:00,3.708,0.258,0.089,8.743
2019/03/15 09:00:00,5.635,0.439,0.097,9.213
2019/03/15 10:00:00,7.056,0.587,0.1,9.478
2019/03/15 11:00:00,7.651,0.649,0.105,9.599
2019/03/15 12:00:00,7.631,0.643,0.109,9.554
2019/03/15 13:00:00,6.993,0.57,0.109,9.368
2019/03/15 14:00:00,5.856,0.454,0.104,9.065
2019/03/15 15:00:00,3.791,0.252,0.102,8.49
2019/03/15 16:00:00,1.534,0.074,0.076,7.65
2019/03/15 17:00:00,0.316,0.018,0.023,6.538
2019/03/15 18:00:00,0,0,0,5.406
2019/03/15 19:00:00,0,0,0,4.642
2019/03/15 20:00:00,0,0,0,3.975
2019/03/15 21:00:00,0,0,0,4.047
2019/03/15 22:00:00,0,0,0,4.338
2019/03/15 23:00:00,0,0,0,4.539
2019/03/16 00:00:00,0,0,0,4.656
2019/03/16 01:00:00,0,0,0,4.761
2019/03/16 02:00:00,0,0,0,4.821
2019/03/16 03:00:00,0,0,0,5.144
2019/03/16 04:00:00,0,0,0,5.922
2019/03/16 05:00:00,0,0,0,6.77
2019/03/16 06:00:00,0,0,0.003,7.548
2019/03/16 07:00:00,0.114,0.001,0.02,8.112
2019/03/16 08:00:00,0.346,0.001,0.043,8.446
2019/03/16 09:00:00,0.583,0.002,0.064,8.857
2019/03/16 10:00:00,0.763,0.003,0.08,9.143
2019/03/16 11:00:00,1.211,0.006,0.117,9.554
2019/03/16 12:00:00,2.642,0.037,0.214,10.469
2019/03/16 13:00:00,2.126,0.024,0.181,10.638
2019/03/16 14:00:00,1.308,0.01,0.122,10.255
2019/03/16 15:00:00,1.24,0.013,0.113,9.99
2019/03/16 16:00:00,0.523,0.004,0.057,9.464
2019/03/16 17:00:00,0.037,0,0.011,8.782
2019/03/16 18:00:00,0,0,0,8
2019/03/16 19:00:00,0,0,0,6.84
2019/03/16 20:00:00,0,0,0,5.484
2019/03/16 21:00:00,0,0,0,4.717
2019/03/16 22:00:00,0,0,0,4.335
2019/03/16 23:00:00,0,0,0,3.912
2019/03/17 00:00:00,0,0,0,3.411
2019/03/17 01:00:00,0,0,0,3.059
2019/03/17 02:00:00,0,0,0,2.877
2019/03/17 03:00:00,0,0,0,2.735
2019/03/17 04:00:00,0,0,0,2.631
2019/03/17 05:00:00,0,0,0,2.527
2019/03/17 06:00:00,0.046,0.001,0.011,2.422
2019/03/17 07:00:00,1.054,0.033,0.073,2.9
2019/03/17 08:00:00,3.227,0.176,0.119,3.947
2019/03/17 09:00:00,4.684,0.281,0.149,4.824
2019/03/17 10:00:00,5.01,0.275,0.188,5.214
2019/03/17 11:00:00,4.739,0.222,0.216,5.44
2019/03/17 12:00:00,4.605,0.204,0.221,5.756
2019/03/17 13:00:00,4.18,0.175,0.211,5.966
2019/03/17 14:00:00,3.061,0.102,0.181,6.021
2019/03/17 15:00:00,1.992,0.053,0.136,6.036
2019/03/17 16:00:00,0.95,0.02,0.078,5.844
2019/03/17 17:00:00,0.185,0.004,0.024,5.24
2019/03/17 18:00:00,0,0,0,4.618
2019/03/17 19:00:00,0,0,0,4.265
2019/03/17 20:00:00,0,0,0,3.832
2019/03/17 21:00:00,0,0,0,3.121
2019/03/17 22:00:00,0,0,0,2.715
2019/03/17 23:00:00,0,0,0,2.431
2019/03/18 00:00:00,0,0,0,2.153
2019/03/18 01:00:00,0,0,0,1.875
2019/03/18 02:00:00,0,0,0,1.65
2019/03/18 03:00:00,0,0,0,1.802
2019/03/18 04:00:00,0,0,0,2.269
2019/03/18 05:00:00,0,0,0,2.495
2019/03/18 06:00:00,0.011,0,0.007,2.782
2019/03/18 07:00:00,0.337,0.002,0.04,3.656
2019/03/18 08:00:00,1.112,0.011,0.1,4.816
2019/03/18 09:00:00,1.881,0.025,0.154,5.921
2019/03/18 10:00:00,1.947,0.021,0.164,6.403
2019/03/18 11:00:00,1.904,0.017,0.165,6.668
2019/03/18 12:00:00,2.064,0.02,0.176,7.003
2019/03/18 13:00:00,2.171,0.027,0.179,7.327
2019/03/18 14:00:00,2.353,0.044,0.178,7.614
2019/03/18 15:00:00,2.141,0.054,0.15,7.662
2019/03/18 16:00:00,1.004,0.018,0.085,7.202
2019/03/18 17:00:00,0.146,0.002,0.022,5.649
2019/03/18 18:00:00,0,0,0,4.568
2019/03/18 19:00:00,0,0,0,4.533
2019/03/18 20:00:00,0,0,0,4.573
2019/03/18 21:00:00,0,0,0,4.532
2019/03/18 22:00:00,0,0,0,4.32
2019/03/18 23:00:00,0,0,0,4.018
2019/03/19 00:00:00,0,0,0,3.958
2019/03/19 01:00:00,0,0,0,4.224
2019/03/19 02:00:00,0,0,0,4.396
2019/03/19 03:00:00,0,0,0,4.329
2019/03/19 04:00:00,0,0,0,4.257
2019/03/19 05:00:00,0,0,0,4.211
2019/03/19 06:00:00,0.02,0,0.008,4.483
2019/03/19 07:00:00,0.307,0.002,0.038,5.273
2019/03/19 08:00:00,0.936,0.008,0.089,6.076
2019/03/19 09:00:00,1.849,0.026,0.151,7.366
2019/03/19 10:00:00,3.173,0.085,0.213,8.754
2019/03/19 11:00:00,4.974,0.236,0.236,10.088
2019/03/19 12:00:00,4.507,0.19,0.237,10.823
2019/03/19 13:00:00,4.04,0.154,0.228,11.256
2019/03/19 14:00:00,2.432,0.052,0.181,11.231
2019/03/19 15:00:00,1.29,0.016,0.115,10.82
2019/03/19 16:00:00,0.676,0.007,0.068,10.223
2019/03/19 17:00:00,0.087,0.001,0.016,9.1
2019/03/19 18:00:00,0,0,0,7.962
2019/03/19 19:00:00,0,0,0,7.704
2019/03/19 20:00:00,0,0,0,7.431
2019/03/19 21:00:00,0,0,0,7.3
2019/03/19 22:00:00,0,0,0,7.028
2019/03/19 23:00:00,0,0,0,6.807
2019/03/20 00:00:00,0,0,0,7.135
2019/03/20 01:00:00,0,0,0,7.349
2019/03/20 02:00:00,0,0,0,7.277
2019/03/20 03:00:00,0,0,0,6.951
2019/03/20 04:00:00,0,0,0,6.414
2019/03/20 05:00:00,0,0,0,6.234
2019/03/20 06:00:00,0.092,0.002,0.016,6.507
2019/03/20 07:00:00,0.664,0.011,0.062,7.414
2019/03/20 08:00:00,2.261,0.083,0.132,8.812
2019/03/20 09:00:00,4.076,0.221,0.164,10.733
2019/03/20 10:00:00,4.997,0.294,0.185,12.186
2019/03/20 11:00:00,5.659,0.361,0.189,13.334
2019/03/20 12:00:00,6.775,0.52,0.156,14.408
2019/03/20 13:00:00,6.947,0.569,0.129,15.175
2019/03/20 14:00:00,4.905,0.327,0.15,15.294
2019/03/20 15:00:00,2.696,0.122,0.14,14.971
2019/03/20 16:00:00,1.372,0.048,0.092,14.207
2019/03/20 17:00:00,0.311,0.009,0.032,12.245
2019/03/20 18:00:00,0,0,0,10.473
2019/03/20 19:00:00,0,0,0,9.914
2019/03/20 20:00:00,0,0,0,9.162
2019/03/20 21:00:00,0,0,0,8.514
2019/03/20 22:00:00,0,0,0,8
2019/03/20 23:00:00,0,0,0,7.532
2019/03/21 00:00:00,0,0,0,7.159
2019/03/21 01:00:00,0,0,0,6.962
2019/03/21 02:00:00,0,0,0,6.797
2019/03/21 03:00:00,0,0,0,6.549
2019/03/21 04:00:00,0,0,0,6.343
2019/03/21 05:00:00,0,0,0,6.198
2019/03/21 06:00:00,0.128,0.003,0.019,6.537
2019/03/21 07:00:00,0.938,0.024,0.074,7.678
2019/03/21 08:00:00,2.408,0.097,0.131,9.054
2019/03/21 09:00:00,4.65,0.292,0.149,11.036
2019/03/21 10:00:00,6.09,0.441,0.152,12.423
2019/03/21 11:00:00,6.318,0.452,0.168,13.21
2019/03/21 12:00:00,6.572,0.487,0.164,13.745
2019/03/21 13:00:00,6.123,0.446,0.156,14.017
2019/03/21 14:00:00,5.15,0.356,0.144,14.017
2019/03/21 15:00:00,3.64,0.224,0.125,13.72
2019/03/21 16:00:00,1.74,0.079,0.093,13.082
2019/03/21 17:00:00,0.296,0.008,0.032,11.859
2019/03/21 18:00:00,0,0,0,10.784
2019/03/21 19:00:00,0,0,0,9.862
2019/03/21 20:00:00,0,0,0,9.419
2019/03/21 21:00:00,0,0,0,9.508
2019/03/21 22:00:00,0,0,0,9.45
2019/03/21 23:00:00,0,0,0,9.281
2019/03/22 00:00:00,0,0,0,9.125
2019/03/22 01:00:00,0,0,0,9.086
2019/03/22 02:00:00,0,0,0,8.968
2019/03/22 03:00:00,0,0,0,8.785
2019/03/22 04:00:00,0,0,0,8.565
2019/03/22 05:00:00,0,0,0,8.33
2019/03/22 06:00:00,0.099,0.002,0.017,8.327
2019/03/22 07:00:00,0.967,0.023,0.078,9.046
2019/03/22 08:00:00,1.964,0.061,0.129,9.926
2019/03/22 09:00:00,4.788,0.303,0.152,10.638
2019/03/22 10:00:00,6.431,0.483,0.142,11.247
2019/03/22 11:00:00,7.74,0.652,0.123,11.881
2019/03/22 12:00:00,8.016,0.697,0.114,12.468
2019/03/22 13:00:00,7.398,0.625,0.115,12.857
2019/03/22 14:00:00,5.636,0.414,0.133,12.796
2019/03/22 15:00:00,3.224,0.166,0.142,12.282
2019/03/22 16:00:00,0.845,0.014,0.077,11.317
2019/03/22 17:00:00,0.146,0.002,0.022,10.278
2019/03/22 18:00:00,0,0,0,9.401
2019/03/22 19:00:00,0,0,0,9.013
2019/03/22 20:00:00,0,0,0,8.791
2019/03/22 21:00:00,0,0,0,8.577
2019/03/22 22:00:00,0,0,0,8.089
2019/03/22 23:00:00,0,0,0,7.319
2019/03/23 00:00:00,0,0,0,6.541
2019/03/23 01:00:00,0,0,0,5.779
2019/03/23 02:00:00,0,0,0,5.253
2019/03/23 03:00:00,0,0,0,4.661
2019/03/23 04:00:00,0,0,0,4.329
2019/03/23 05:00:00,0,0,0,4.163
2019/03/23 06:00:00,0.071,0.001,0.014,4.283
2019/03/23 07:00:00,0.658,0.007,0.065,5.207
2019/03/23 08:00:00,1.359,0.018,0.115,6.034
2019/03/23 09:00:00,2.201,0.04,0.168,6.811
2019/03/23 10:00:00,3.626,0.114,0.223,7.659
2019/03/23 11:00:00,4.792,0.212,0.237,8.426
2019/03/23 12:00:00,5.7,0.321,0.221,9.034
2019/03/23 13:00:00,5.726,0.349,0.197,9.403
2019/03/23 14:00:00,5.04,0.304,0.173,9.505
2019/03/23 15:00:00,3.175,0.142,0.156,9.195
2019/03/23 16:00:00,0.956,0.015,0.085,8.37
2019/03/23 17:00:00,0.122,0.001,0.02,6.941
2019/03/23 18:00:00,0,0,0,5.818
2019/03/23 19:00:00,0,0,0,5.355
2019/03/23 20:00:00,0,0,0,4.953
2019/03/23 21:00:00,0,0,0,4.589
2019/03/23 22:00:00,0,0,0,4.286
2019/03/23 23:00:00,0,0,0,4.012
2019/03/24 00:00:00,0,0,0,3.79
2019/03/24 01:00:00,0,0,0,3.492
2019/03/24 02:00:00,0,0,0,2.885
2019/03/24 03:00:00,0,0,0,1.769
2019/03/24 04:00:00,0,0,0,0.626
2019/03/24 05:00:00,0,0,0,0.051
2019/03/24 06:00:00,0.434,0.023,0.028,0.981
2019/03/24 07:00:00,2.606,0.182,0.058,3.559
2019/03/24 08:00:00,4.835,0.374,0.074,5.982
2019/03/24 09:00:00,6.423,0.523,0.089,7.651
2019/03/24 10:00:00,7.543,0.638,0.099,8.352
2019/03/24 11:00:00,8.286,0.726,0.099,8.902
2019/03/24 12:00:00,8.623,0.776,0.091,9.331
2019/03/24 13:00:00,7.912,0.69,0.094,9.402
2019/03/24 14:00:00,6.64,0.546,0.095,9.191
2019/03/24 15:00:00,4.574,0.329,0.101,8.783
2019/03/24 16:00:00,1.756,0.077,0.093,8.092
2019/03/24 17:00:00,0.456,0.014,0.04,7.267
2019/03/24 18:00:00,0,0,0.001,6.407
2019/03/24 19:00:00,0,0,0,6.01
2019/03/24 20:00:00,0,0,0,5.708
2019/03/24 21:00:00,0,0,0,5.294
2019/03/24 22:00:00,0,0,0,4.781
2019/03/24 23:00:00,0,0,0,4.285
2019/03/25 00:00:00,0,0,0,3.812
2019/03/25 01:00:00,0,0,0,3.364
2019/03/25 02:00:00,0,0,0,2.972
2019/03/25 03:00:00,0,0,0,2.598
2019/03/25 04:00:00,0,0,0,2.198
2019/03/25 05:00:00,0,0,0,1.787
2019/03/25 06:00:00,0.442,0.023,0.029,2.016
2019/03/25 07:00:00,2.649,0.188,0.056,3.577
2019/03/25 08:00:00,5.217,0.425,0.06,5.904
2019/03/25 09:00:00,7.092,0.618,0.066,7.716
2019/03/25 10:00:00,8.276,0.751,0.072,8.863
2019/03/25 11:00:00,8.921,0.832,0.074,9.795
2019/03/25 12:00:00,8.969,0.842,0.074,10.512
2019/03/25 13:00:00,8.4,0.776,0.073,10.927
2019/03/25 14:00:00,7.237,0.644,0.07,11.003
2019/03/25 15:00:00,5.464,0.457,0.065,10.672
2019/03/25 16:00:00,3.161,0.239,0.059,9.84
2019/03/25 17:00:00,0.837,0.05,0.039,7.602
2019/03/25 18:00:00,0,0,0.001,4.866
2019/03/25 19:00:00,0,0,0,4.168
2019/03/25 20:00:00,0,0,0,3.743
2019/03/25 21:00:00,0,0,0,3.196
2019/03/25 22:00:00,0,0,0,2.511
2019/03/25 23:00:00,0,0,0,2.152
2019/03/26 00:00:00,0,0,0,1.963
2019/03/26 01:00:00,0,0,0,1.902
2019/03/26 02:00:00,0,0,0,2.065
2019/03/26 03:00:00,0,0,0,2.733
2019/03/26 04:00:00,0,0,0,3.379
2019/03/26 05:00:00,0,0,0,3.592
2019/03/26 06:00:00,0.092,0.001,0.017,3.889
2019/03/26 07:00:00,1.082,0.026,0.083,4.922
2019/03/26 08:00:00,3.218,0.167,0.132,6.639
2019/03/26 09:00:00,5.195,0.35,0.14,8.481
2019/03/26 10:00:00,6.706,0.513,0.136,9.569
2019/03/26 11:00:00,7.791,0.65,0.124,10.4
2019/03/26 12:00:00,7.921,0.672,0.119,10.871
2019/03/26 13:00:00,7.732,0.665,0.105,11.013
2019/03/26 14:00:00,6.875,0.581,0.092,10.766
2019/03/26 15:00:00,5.219,0.414,0.082,10.144
2019/03/26 16:00:00,3.115,0.224,0.069,9.167
2019/03/26 17:00:00,0.844,0.045,0.044,7.607
2019/03/26 18:00:00,0,0,0.002,5.391
2019/03/26 19:00:00,0,0,0,4.752
2019/03/26 20:00:00,0,0,0,4.487
2019/03/26 21:00:00,0,0,0,4.639
2019/03/26 22:00:00,0,0,0,4.652
2019/03/26 23:00:00,0,0,0,4.383
2019/03/27 00:00:00,0,0,0,4.03
2019/03/27 01:00:00,0,0,0,3.795
2019/03/27 02:00:00,0,0,0,3.519
2019/03/27 03:00:00,0,0,0,3.358
2019/03/27 04:00:00,0,0,0,3.098
2019/03/27 05:00:00,0,0,0,2.916
2019/03/27 06:00:00,0.441,0.016,0.036,4.223
2019/03/27 07:00:00,2.168,0.123,0.081,6.483
2019/03/27 08:00:00,4.148,0.282,0.106,8.519
2019/03/27 09:00:00,5.73,0.422,0.125,9.81
2019/03/27 10:00:00,6.258,0.447,0.157,10.405
2019/03/27 11:00:00,6.235,0.418,0.185,10.776
2019/03/27 12:00:00,6.408,0.437,0.186,11.042
2019/03/27 13:00:00,5.44,0.326,0.194,11.002
2019/03/27 14:00:00,4.235,0.217,0.184,10.742
2019/03/27 15:00:00,3.108,0.143,0.151,10.345
2019/03/27 16:00:00,1.854,0.075,0.105,9.68
2019/03/27 17:00:00,0.564,0.017,0.048,8.346
2019/03/27 18:00:00,0,0,0.002,6.083
2019/03/27 19:00:00,0,0,0,4.865
2019/03/27 20:00:00,0,0,0,4.101
2019/03/27 21:00:00,0,0,0,3.569
2019/03/27 22:00:00,0,0,0,3.153
2019/03/27 23:00:00,0,0,0,2.81
2019/03/28 00:00:00,0,0,0,2.502
2019/03/28 01:00:00,0,0,0,2.238
2019/03/28 02:00:00,0,0,0,2.196
2019/03/28 03:00:00,0,0,0,2.333
2019/03/28 04:00:00,0,0,0,2.438
2019/03/28 05:00:00,0,0,0,2.386
2019/03/28 06:00:00,0.352,0.009,0.035,3.295
2019/03/28 07:00:00,1.674,0.073,0.088,5.312
2019/03/28 08:00:00,4.153,0.284,0.102,7.54
2019/03/28 09:00:00,6.471,0.533,0.091,9.737
2019/03/28 10:00:00,7.746,0.679,0.093,10.991
2019/03/28 11:00:00,8.408,0.761,0.094,11.874
2019/03/28 12:00:00,8.639,0.799,0.088,12.569
2019/03/28 13:00:00,8.136,0.743,0.085,13.012
2019/03/28 14:00:00,7.035,0.619,0.08,13.162
2019/03/28 15:00:00,5.368,0.446,0.074,12.98
2019/03/28 16:00:00,3.183,0.239,0.065,12.369
2019/03/28 17:00:00,0.946,0.056,0.044,10.36
2019/03/28 18:00:00,0,0,0.003,7.692
2019/03/28 19:00:00,0,0,0,6.628
2019/03/28 20:00:00,0,0,0,5.789
2019/03/28 21:00:00,0,0,0,5.024
2019/03/28 22:00:00,0,0,0,4.338
2019/03/28 23:00:00,0,0,0,3.729
2019/03/29 00:00:00,0,0,0,3.202
2019/03/29 01:00:00,0,0,0,2.708
2019/03/29 02:00:00,0,0,0,2.249
2019/03/29 03:00:00,0,0,0,1.807
2019/03/29 04:00:00,0,0,0,1.445
2019/03/29 05:00:00,0,0,0.001,1.147
2019/03/29 06:00:00,0.499,0.018,0.039,2.464
2019/03/29 07:00:00,1.986,0.1,0.087,4.874
2019/03/29 08:00:00,4,0.259,0.111,6.451
2019/03/29 09:00:00,6.365,0.51,0.1,8.944
2019/03/29 10:00:00,8.111,0.727,0.087,10.842
2019/03/29 11:00:00,8.674,0.799,0.09,12.087
2019/03/29 12:00:00,8.347,0.751,0.103,12.955
2019/03/29 13:00:00,7.295,0.61,0.12,13.376
2019/03/29 14:00:00,5.776,0.431,0.132,13.424
2019/03/29 15:00:00,3.86,0.237,0.132,13.09
2019/03/29 16:00:00,1.892,0.08,0.105,12.225
2019/03/29 17:00:00,0.538,0.014,0.049,10.143
2019/03/29 18:00:00,0,0,0.003,7.87
2019/03/29 19:00:00,0,0,0,6.991
2019/03/29 20:00:00,0,0,0,6.266
2019/03/29 21:00:00,0,0,0,5.568
2019/03/29 22:00:00,0,0,0,4.922
2019/03/29 23:00:00,0,0,0,4.312
2019/03/30 00:00:00,0,0,0,3.851
2019/03/30 01:00:00,0,0,0,3.637
2019/03/30 02:00:00,0,0,0,3.547
2019/03/30 03:00:00,0,0,0,3.274
2019/03/30 04:00:00,0,0,0,3.141
2019/03/30 05:00:00,0,0,0.001,3.062
2019/03/30 06:00:00,0.271,0.003,0.033,3.125
2019/03/30 07:00:00,1.071,0.019,0.089,3.819
2019/03/30 08:00:00,2.189,0.058,0.147,5.101
2019/03/30 09:00:00,4.5,0.239,0.18,7.705
2019/03/30 10:00:00,6.879,0.517,0.15,9.5
2019/03/30 11:00:00,7.797,0.636,0.14,10.585
2019/03/30 12:00:00,7.754,0.631,0.143,11.251
2019/03/30 13:00:00,6.922,0.525,0.155,11.58
2019/03/30 14:00:00,4.719,0.264,0.185,11.44
2019/03/30 15:00:00,2.636,0.087,0.164,10.921
2019/03/30 16:00:00,1.192,0.021,0.1,10.146
2019/03/30 17:00:00,0.377,0.005,0.042,8.954
2019/03/30 18:00:00,0,0,0.003,7.216
2019/03/30 19:00:00,0,0,0,6.68
2019/03/30 20:00:00,0,0,0,6.513
2019/03/30 21:00:00,0,0,0,6.389
2019/03/30 22:00:00,0,0,0,6.338
2019/03/30 23:00:00,0,0,0,6.158
2019/03/31 00:00:00,0,0,0,5.89
2019/03/31 01:00:00,0,0,0,5.572
2019/03/31 02:00:00,0,0,0,5.19
2019/03/31 03:00:00,0,0,0,4.793
2019/03/31 04:00:00,0,0,0,4.423
2019/03/31 05:00:00,0,0,0.001,4.09
2019/03/31 06:00:00,0.393,0.009,0.039,4.369
2019/03/31 07:00:00,1.977,0.097,0.09,5.389
2019/03/31 08:00:00,4.667,0.342,0.092,6.664
2019/03/31 09:00:00,6.609,0.541,0.091,7.92
2019/03/31 10:00:00,8.077,0.712,0.088,8.975
2019/03/31 11:00:00,8.752,0.796,0.089,9.7
2019/03/31 12:00:00,8.803,0.804,0.09,10.101
2019/03/31 13:00:00,8.156,0.725,0.091,10.181
2019/03/31 14:00:00,7.103,0.608,0.086,9.931
2019/03/31 15:00:00,5.341,0.424,0.083,9.351
2019/03/31 16:00:00,3.142,0.22,0.074,8.423
2019/03/31 17:00:00,1.03,0.056,0.05,6.831
2019/03/31 18:00:00,0.003,0,0.005,4.141
2019/03/31 19:00:00,0,0,0,2.966
2019/03/31 20:00:00,0,0,0,2.157
2019/03/31 21:00:00,0,0,0,1.401
2019/03/31 22:00:00,0,0,0,0.809
2019/03/31 23:00:00,0,0,0,0.356
2019/04/01 00:00:00,0,0,0,0.084
2019/04/01 01:00:00,0,0,0,-0.181
2019/04/01 02:00:00,0,0,0,-0.483
